0.696,0.63,0.663,0.653,0.696,16,7,10,17
0.591,0.75,0.67,0.619,0.591,13,9,7,21
0.409,0.464,0.437,0.391,0.409,9,13,15,13
0.545,0.786,0.666,0.6,0.545,12,10,6,22
0.545,0.778,0.662,0.6,0.545,12,10,6,21
0.557,0.681,0.619,0.573,0.557,12.4,9.8,8.8,18.8
0.409,0.607,0.508,0.429,0.409,9,13,11,17
0.545,0.786,0.666,0.6,0.545,12,10,6,22
0.591,0.679,0.635,0.591,0.591,13,9,9,19
0.565,0.667,0.616,0.578,0.565,13,10,9,18
0.636,0.593,0.614,0.596,0.636,14,8,11,16
0.549,0.666,0.608,0.559,0.549,12.2,10.0,9.2,18.4
0.5,0.75,0.625,0.55,0.5,11,11,7,21
0.636,0.679,0.657,0.622,0.636,14,8,9,19
0.773,0.643,0.708,0.694,0.773,17,5,10,18
0.609,0.704,0.656,0.622,0.609,14,9,8,19
0.409,0.667,0.538,0.45,0.409,9,13,9,18
0.585,0.688,0.637,0.588,0.585,13.0,9.2,8.6,19.0
0.636,0.571,0.604,0.583,0.636,14,8,12,16
0.636,0.607,0.622,0.596,0.636,14,8,11,17
0.682,0.643,0.662,0.638,0.682,15,7,10,18
0.565,0.667,0.616,0.578,0.565,13,10,9,18
0.455,0.741,0.598,0.513,0.455,10,12,7,20
0.595,0.646,0.62,0.582,0.595,13.2,9.0,9.8,17.8
0.545,0.714,0.63,0.571,0.545,12,10,8,20
0.5,0.643,0.571,0.512,0.5,11,11,10,18
0.545,0.75,0.648,0.585,0.545,12,10,7,21
0.522,0.704,0.613,0.558,0.522,12,11,8,19
0.682,0.63,0.656,0.638,0.682,15,7,10,17
0.559,0.688,0.623,0.573,0.559,12.4,9.8,8.6,19.0
0.818,0.821,0.82,0.8,0.818,18,4,5,23
0.682,0.714,0.698,0.667,0.682,15,7,8,20
0.864,0.786,0.825,0.809,0.864,19,3,6,22
0.739,0.704,0.721,0.708,0.739,17,6,8,19
0.818,0.704,0.761,0.75,0.818,18,4,8,19
0.784,0.746,0.765,0.747,0.784,17.4,4.8,7.0,20.6
0.87,0.704,0.787,0.784,0.87,20,3,8,19
0.773,0.857,0.815,0.791,0.773,17,5,4,24
0.682,0.857,0.769,0.732,0.682,15,7,4,24
0.818,0.786,0.802,0.783,0.818,18,4,6,22
0.636,0.778,0.707,0.667,0.636,14,8,6,21
0.756,0.796,0.776,0.751,0.756,16.8,5.4,5.6,22.0
0.5,0.857,0.679,0.595,0.5,11,11,4,24
0.636,0.75,0.693,0.651,0.636,14,8,7,21
0.818,0.75,0.784,0.766,0.818,18,4,7,21
0.696,0.778,0.737,0.711,0.696,16,7,6,21
0.818,0.778,0.798,0.783,0.818,18,4,6,21
0.694,0.783,0.738,0.701,0.694,15.4,6.8,6.0,21.6
0.909,0.786,0.847,0.833,0.909,20,2,6,22
0.591,0.714,0.653,0.605,0.591,13,9,8,20
0.5,0.679,0.589,0.524,0.5,11,11,9,19
0.87,0.815,0.842,0.833,0.87,20,3,5,22
0.727,0.815,0.771,0.744,0.727,16,6,5,22
0.719,0.762,0.741,0.708,0.719,16.0,6.2,6.6,21.0
0.636,0.679,0.657,0.622,0.636,14,8,9,19
0.773,0.75,0.761,0.739,0.773,17,5,7,21
0.636,0.821,0.729,0.683,0.636,14,8,5,23
0.565,0.815,0.69,0.634,0.565,13,10,5,22
0.773,0.704,0.738,0.723,0.773,17,5,8,19
0.677,0.754,0.715,0.68,0.677,15.0,7.2,6.8,20.8
0.727,0.679,0.703,0.681,0.727,16,6,9,19
0.727,0.75,0.739,0.711,0.727,16,6,7,21
0.682,0.893,0.787,0.75,0.682,15,7,3,25
0.826,0.778,0.802,0.792,0.826,19,4,6,21
0.545,0.815,0.68,0.615,0.545,12,10,5,22
0.702,0.783,0.742,0.71,0.702,15.6,6.6,6.0,21.6
0.652,0.778,0.715,0.682,0.652,15,8,6,21
0.682,0.893,0.787,0.75,0.682,15,7,3,25
0.773,0.857,0.815,0.791,0.773,17,5,4,24
0.636,0.786,0.711,0.667,0.636,14,8,6,22
0.909,0.778,0.843,0.833,0.909,20,2,6,21
0.73,0.818,0.774,0.745,0.73,16.2,6.0,5.0,22.6
